CVE-2023-0125,1673264961.26,1673265066.425,0.0012171875000000002,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:N/I:L/A:N,2.4
CVE-2023-0142,1673284456.029,1686606770.745,154.19345736111111,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N,6.5
CVE-2023-0155,1673276400.0,1683039600.0,113.0,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:N/I:L/A:L,5.4
CVE-2023-0160,1673334234.488,1689664103.653,189.00311533564812,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,4.7
CVE-2023-0162,1673338481.169,1673338485.568,5.0914351851851854e-05,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:L/I:L/A:N,5.5
CVE-2023-0180,1673383718.161,1680290891.482,79.94413565972222,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,7.1
CVE-2023-0181,1673383719.438,1680291027.93,79.94570013888888,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,7.1
CVE-2023-0182,1673383720.254,1680291081.73,79.94631337962963,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.8
CVE-2023-0183,1673383721.145,1680291250.313,79.94825425925926,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,7.1
CVE-2023-0184,1673383721.769,1682097496.993,100.8538799074074,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,8.8
CVE-2023-0185,1673383722.372,1680291538.626,79.9515770138889,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:L/I:L/A:H,6.7
CVE-2023-0186,1673383723.04,1680291674.602,79.9531430787037,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H,6.1
CVE-2023-0187,1673383723.753,1680291863.877,79.95532550925925,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H,6.1
CVE-2023-0188,1673383724.434,1680291945.241,79.95625934027778,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5
CVE-2023-0189,1673383725.167,1680292151.47,79.95863776620371,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,8.8
CVE-2023-0190,1673383725.857,1682097546.133,100.8544013425926,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5
CVE-2023-0191,1673383726.459,1680292269.537,79.9599893287037,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,7.1
CVE-2023-0192,1673383727.032,1680292335.595,79.96074725694444,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:N/A:L,4.7
CVE-2023-0193,1673383727.581,1677687591.597,49.813240925925925,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:L,4.4
CVE-2023-0194,1673383728.155,1680292428.218,79.96180628472221,CVSS:3.1/AV:P/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,2
CVE-2023-0195,1673383728.742,1680292508.956,79.96273395833333,CVSS:3.1/AV:P/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,2
CVE-2023-0196,1673383729.479,1677687811.384,49.81576278935185,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,3.3
CVE-2023-0197,1673383729.973,1680292548.959,79.96318270833332,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5
CVE-2023-0198,1673383730.578,1680292587.051,79.96361658564815,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H,6.6
CVE-2023-0199,1673383731.162,1682097588.182,100.85482662037036,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H,6.1
CVE-2023-0200,1673383731.778,1682097673.21,100.85580361111111,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H,7.5
CVE-2023-0201,1673383732.373,1682097771.372,100.8569328587963,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,6.7
CVE-2023-0202,1673383732.996,1682097812.519,100.85740188657407,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H,7.5
CVE-2023-0203,1673383733.613,1682097855.822,100.8578959375,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:L,5
